,Unnamed: 0,graph,cnmr,image,smiles,fingerprint
348,348,000002567.pickle,000002567.csv,000002567.png,000002567.txt,000002567.pkl
349,349,000002568.pickle,000002568.csv,000002568.png,000002568.txt,000002568.pkl
350,350,000002569.pickle,000002569.csv,000002569.png,000002569.txt,000002569.pkl
351,351,000002570.pickle,000002570.csv,000002570.png,000002570.txt,000002570.pkl
352,352,000002571.pickle,000002571.csv,000002571.png,000002571.txt,000002571.pkl
353,353,000002573.pickle,000002573.csv,000002573.png,000002573.txt,000002573.pkl
354,354,000002574.pickle,000002574.csv,000002574.png,000002574.txt,000002574.pkl
355,355,000002575.pickle,000002575.csv,000002575.png,000002575.txt,000002575.pkl
356,356,000002576.pickle,000002576.csv,000002576.png,000002576.txt,000002576.pkl
357,357,000002577.pickle,000002577.csv,000002577.png,000002577.txt,000002577.pkl
358,358,000002578.pickle,000002578.csv,000002578.png,000002578.txt,000002578.pkl
359,359,000002579.pickle,000002579.csv,000002579.png,000002579.txt,000002579.pkl
360,360,000002580.pickle,000002580.csv,000002580.png,000002580.txt,000002580.pkl
361,361,000002581.pickle,000002581.csv,000002581.png,000002581.txt,000002581.pkl
362,362,000002582.pickle,000002582.csv,000002582.png,000002582.txt,000002582.pkl
363,363,000002583.pickle,000002583.csv,000002583.png,000002583.txt,000002583.pkl
364,364,000002584.pickle,000002584.csv,000002584.png,000002584.txt,000002584.pkl
365,365,000002585.pickle,000002585.csv,000002585.png,000002585.txt,000002585.pkl
366,366,000002586.pickle,000002586.csv,000002586.png,000002586.txt,000002586.pkl
367,367,000002587.pickle,000002587.csv,000002587.png,000002587.txt,000002587.pkl
368,368,000002588.pickle,000002588.csv,000002588.png,000002588.txt,000002588.pkl
369,369,000002589.pickle,000002589.csv,000002589.png,000002589.txt,000002589.pkl
370,370,000002590.pickle,000002590.csv,000002590.png,000002590.txt,000002590.pkl
371,371,000002591.pickle,000002591.csv,000002591.png,000002591.txt,000002591.pkl
372,372,000002592.pickle,000002592.csv,000002592.png,000002592.txt,000002592.pkl
373,373,000002593.pickle,000002593.csv,000002593.png,000002593.txt,000002593.pkl
374,374,000002594.pickle,000002594.csv,000002594.png,000002594.txt,000002594.pkl
375,375,000002595.pickle,000002595.csv,000002595.png,000002595.txt,000002595.pkl
376,376,000002596.pickle,000002596.csv,000002596.png,000002596.txt,000002596.pkl
377,377,000002597.pickle,000002597.csv,000002597.png,000002597.txt,000002597.pkl
378,378,000002598.pickle,000002598.csv,000002598.png,000002598.txt,000002598.pkl
379,379,000002599.pickle,000002599.csv,000002599.png,000002599.txt,000002599.pkl
380,380,000002600.pickle,000002600.csv,000002600.png,000002600.txt,000002600.pkl
381,381,000002601.pickle,000002601.csv,000002601.png,000002601.txt,000002601.pkl
382,382,000002602.pickle,000002602.csv,000002602.png,000002602.txt,000002602.pkl
383,383,000002603.pickle,000002603.csv,000002603.png,000002603.txt,000002603.pkl
384,384,000002604.pickle,000002604.csv,000002604.png,000002604.txt,000002604.pkl
385,385,000002605.pickle,000002605.csv,000002605.png,000002605.txt,000002605.pkl
386,386,000002606.pickle,000002606.csv,000002606.png,000002606.txt,000002606.pkl
387,387,000002607.pickle,000002607.csv,000002607.png,000002607.txt,000002607.pkl
388,388,000002608.pickle,000002608.csv,000002608.png,000002608.txt,000002608.pkl
389,389,000002609.pickle,000002609.csv,000002609.png,000002609.txt,000002609.pkl
390,390,000002610.pickle,000002610.csv,000002610.png,000002610.txt,000002610.pkl
391,391,000002611.pickle,000002611.csv,000002611.png,000002611.txt,000002611.pkl
392,392,000002651.pickle,000002651.csv,000002651.png,000002651.txt,000002651.pkl
393,393,000002693.pickle,000002693.csv,000002693.png,000002693.txt,000002693.pkl
394,394,000002694.pickle,000002694.csv,000002694.png,000002694.txt,000002694.pkl
395,395,000002695.pickle,000002695.csv,000002695.png,000002695.txt,000002695.pkl
396,396,000002697.pickle,000002697.csv,000002697.png,000002697.txt,000002697.pkl
397,397,000002698.pickle,000002698.csv,000002698.png,000002698.txt,000002698.pkl
398,398,000002735.pickle,000002735.csv,000002735.png,000002735.txt,000002735.pkl
399,399,000002736.pickle,000002736.csv,000002736.png,000002736.txt,000002736.pkl
400,400,000002737.pickle,000002737.csv,000002737.png,000002737.txt,000002737.pkl
401,401,000002738.pickle,000002738.csv,000002738.png,000002738.txt,000002738.pkl
402,402,000002739.pickle,000002739.csv,000002739.png,000002739.txt,000002739.pkl
403,403,000002740.pickle,000002740.csv,000002740.png,000002740.txt,000002740.pkl
404,404,000002741.pickle,000002741.csv,000002741.png,000002741.txt,000002741.pkl
405,405,000002742.pickle,000002742.csv,000002742.png,000002742.txt,000002742.pkl
406,406,000002744.pickle,000002744.csv,000002744.png,000002744.txt,000002744.pkl
407,407,000002745.pickle,000002745.csv,000002745.png,000002745.txt,000002745.pkl
408,408,000002778.pickle,000002778.csv,000002778.png,000002778.txt,000002778.pkl
409,409,000002779.pickle,000002779.csv,000002779.png,000002779.txt,000002779.pkl
410,410,000002780.pickle,000002780.csv,000002780.png,000002780.txt,000002780.pkl
411,411,000002781.pickle,000002781.csv,000002781.png,000002781.txt,000002781.pkl
412,412,000002782.pickle,000002782.csv,000002782.png,000002782.txt,000002782.pkl
413,413,000002783.pickle,000002783.csv,000002783.png,000002783.txt,000002783.pkl
414,414,000002784.pickle,000002784.csv,000002784.png,000002784.txt,000002784.pkl
415,415,000002819.pickle,000002819.csv,000002819.png,000002819.txt,000002819.pkl
416,416,000002820.pickle,000002820.csv,000002820.png,000002820.txt,000002820.pkl
417,417,000002821.pickle,000002821.csv,000002821.png,000002821.txt,000002821.pkl
418,418,000002822.pickle,000002822.csv,000002822.png,000002822.txt,000002822.pkl
419,419,000002823.pickle,000002823.csv,000002823.png,000002823.txt,000002823.pkl
420,420,000002824.pickle,000002824.csv,000002824.png,000002824.txt,000002824.pkl
421,421,000002825.pickle,000002825.csv,000002825.png,000002825.txt,000002825.pkl
422,422,000002861.pickle,000002861.csv,000002861.png,000002861.txt,000002861.pkl
423,423,000002862.pickle,000002862.csv,000002862.png,000002862.txt,000002862.pkl
424,424,000002863.pickle,000002863.csv,000002863.png,000002863.txt,000002863.pkl
425,425,000002864.pickle,000002864.csv,000002864.png,000002864.txt,000002864.pkl
426,426,000002865.pickle,000002865.csv,000002865.png,000002865.txt,000002865.pkl
427,427,000002866.pickle,000002866.csv,000002866.png,000002866.txt,000002866.pkl
428,428,000002903.pickle,000002903.csv,000002903.png,000002903.txt,000002903.pkl
429,429,000002904.pickle,000002904.csv,000002904.png,000002904.txt,000002904.pkl
430,430,000003029.pickle,000003029.csv,000003029.png,000003029.txt,000003029.pkl
431,431,000003030.pickle,000003030.csv,000003030.png,000003030.txt,000003030.pkl
432,432,000003034.pickle,000003034.csv,000003034.png,000003034.txt,000003034.pkl
433,433,000003035.pickle,000003035.csv,000003035.png,000003035.txt,000003035.pkl
434,434,000003038.pickle,000003038.csv,000003038.png,000003038.txt,000003038.pkl
435,435,000003039.pickle,000003039.csv,000003039.png,000003039.txt,000003039.pkl
436,436,000003071.pickle,000003071.csv,000003071.png,000003071.txt,000003071.pkl
437,437,000003072.pickle,000003072.csv,000003072.png,000003072.txt,000003072.pkl
438,438,000003073.pickle,000003073.csv,000003073.png,000003073.txt,000003073.pkl
439,439,000003113.pickle,000003113.csv,000003113.png,000003113.txt,000003113.pkl
440,440,000003114.pickle,000003114.csv,000003114.png,000003114.txt,000003114.pkl
441,441,000003155.pickle,000003155.csv,000003155.png,000003155.txt,000003155.pkl
442,442,000003156.pickle,000003156.csv,000003156.png,000003156.txt,000003156.pkl
443,443,000003158.pickle,000003158.csv,000003158.png,000003158.txt,000003158.pkl
444,444,000003159.pickle,000003159.csv,000003159.png,000003159.txt,000003159.pkl
445,445,000003160.pickle,000003160.csv,000003160.png,000003160.txt,000003160.pkl
446,446,000003161.pickle,000003161.csv,000003161.png,000003161.txt,000003161.pkl
447,447,000003162.pickle,000003162.csv,000003162.png,000003162.txt,000003162.pkl
448,448,000003197.pickle,000003197.csv,000003197.png,000003197.txt,000003197.pkl
449,449,000003198.pickle,000003198.csv,000003198.png,000003198.txt,000003198.pkl
450,450,000003281.pickle,000003281.csv,000003281.png,000003281.txt,000003281.pkl
451,451,000003282.pickle,000003282.csv,000003282.png,000003282.txt,000003282.pkl
452,452,000003283.pickle,000003283.csv,000003283.png,000003283.txt,000003283.pkl
453,453,000003284.pickle,000003284.csv,000003284.png,000003284.txt,000003284.pkl
454,454,000003285.pickle,000003285.csv,000003285.png,000003285.txt,000003285.pkl
455,455,000003286.pickle,000003286.csv,000003286.png,000003286.txt,000003286.pkl
456,456,000003287.pickle,000003287.csv,000003287.png,000003287.txt,000003287.pkl
457,457,000003288.pickle,000003288.csv,000003288.png,000003288.txt,000003288.pkl
458,458,000003289.pickle,000003289.csv,000003289.png,000003289.txt,000003289.pkl
459,459,000003290.pickle,000003290.csv,000003290.png,000003290.txt,000003290.pkl
460,460,000003291.pickle,000003291.csv,000003291.png,000003291.txt,000003291.pkl
461,461,000003292.pickle,000003292.csv,000003292.png,000003292.txt,000003292.pkl
462,462,000003324.pickle,000003324.csv,000003324.png,000003324.txt,000003324.pkl
463,463,000003325.pickle,000003325.csv,000003325.png,000003325.txt,000003325.pkl
464,464,000003326.pickle,000003326.csv,000003326.png,000003326.txt,000003326.pkl
465,465,000003327.pickle,000003327.csv,000003327.png,000003327.txt,000003327.pkl
466,466,000003328.pickle,000003328.csv,000003328.png,000003328.txt,000003328.pkl
467,467,000003329.pickle,000003329.csv,000003329.png,000003329.txt,000003329.pkl
468,468,000003330.pickle,000003330.csv,000003330.png,000003330.txt,000003330.pkl
469,469,000003331.pickle,000003331.csv,000003331.png,000003331.txt,000003331.pkl
470,470,000003407.pickle,000003407.csv,000003407.png,000003407.txt,000003407.pkl
471,471,000003408.pickle,000003408.csv,000003408.png,000003408.txt,000003408.pkl
472,472,000003409.pickle,000003409.csv,000003409.png,000003409.txt,000003409.pkl
473,473,000003410.pickle,000003410.csv,000003410.png,000003410.txt,000003410.pkl
474,474,000003411.pickle,000003411.csv,000003411.png,000003411.txt,000003411.pkl
475,475,000003412.pickle,000003412.csv,000003412.png,000003412.txt,000003412.pkl
476,476,000003492.pickle,000003492.csv,000003492.png,000003492.txt,000003492.pkl
477,477,000003493.pickle,000003493.csv,000003493.png,000003493.txt,000003493.pkl
478,478,000003495.pickle,000003495.csv,000003495.png,000003495.txt,000003495.pkl
479,479,000003703.pickle,000003703.csv,000003703.png,000003703.txt,000003703.pkl
480,480,000003705.pickle,000003705.csv,000003705.png,000003705.txt,000003705.pkl
481,481,000003706.pickle,000003706.csv,000003706.png,000003706.txt,000003706.pkl
482,482,000003707.pickle,000003707.csv,000003707.png,000003707.txt,000003707.pkl
483,483,000003708.pickle,000003708.csv,000003708.png,000003708.txt,000003708.pkl
484,484,000003709.pickle,000003709.csv,000003709.png,000003709.txt,000003709.pkl
485,485,000003710.pickle,000003710.csv,000003710.png,000003710.txt,000003710.pkl
486,486,000003711.pickle,000003711.csv,000003711.png,000003711.txt,000003711.pkl
487,487,000003712.pickle,000003712.csv,000003712.png,000003712.txt,000003712.pkl
488,488,000003713.pickle,000003713.csv,000003713.png,000003713.txt,000003713.pkl
489,489,000003714.pickle,000003714.csv,000003714.png,000003714.txt,000003714.pkl
490,490,000003715.pickle,000003715.csv,000003715.png,000003715.txt,000003715.pkl
491,491,000003743.pickle,000003743.csv,000003743.png,000003743.txt,000003743.pkl
492,492,000003744.pickle,000003744.csv,000003744.png,000003744.txt,000003744.pkl
493,493,000003785.pickle,000003785.csv,000003785.png,000003785.txt,000003785.pkl
494,494,000003828.pickle,000003828.csv,000003828.png,000003828.txt,000003828.pkl
495,495,000003869.pickle,000003869.csv,000003869.png,000003869.txt,000003869.pkl
496,496,000003870.pickle,000003870.csv,000003870.png,000003870.txt,000003870.pkl
497,497,000003871.pickle,000003871.csv,000003871.png,000003871.txt,000003871.pkl
498,498,000003872.pickle,000003872.csv,000003872.png,000003872.txt,000003872.pkl
499,499,000003873.pickle,000003873.csv,000003873.png,000003873.txt,000003873.pkl
500,500,000003874.pickle,000003874.csv,000003874.png,000003874.txt,000003874.pkl
501,501,000003875.pickle,000003875.csv,000003875.png,000003875.txt,000003875.pkl
502,502,000003911.pickle,000003911.csv,000003911.png,000003911.txt,000003911.pkl
503,503,000003913.pickle,000003913.csv,000003913.png,000003913.txt,000003913.pkl
504,504,000003995.pickle,000003995.csv,000003995.png,000003995.txt,000003995.pkl
505,505,000004037.pickle,000004037.csv,000004037.png,000004037.txt,000004037.pkl
506,506,000004038.pickle,000004038.csv,000004038.png,000004038.txt,000004038.pkl
507,507,000004039.pickle,000004039.csv,000004039.png,000004039.txt,000004039.pkl
508,508,000004040.pickle,000004040.csv,000004040.png,000004040.txt,000004040.pkl
509,509,000004041.pickle,000004041.csv,000004041.png,000004041.txt,000004041.pkl
510,510,000004163.pickle,000004163.csv,000004163.png,000004163.txt,000004163.pkl
511,511,000004164.pickle,000004164.csv,000004164.png,000004164.txt,000004164.pkl
512,512,000004165.pickle,000004165.csv,000004165.png,000004165.txt,000004165.pkl
513,513,000004166.pickle,000004166.csv,000004166.png,000004166.txt,000004166.pkl
514,514,000004167.pickle,000004167.csv,000004167.png,000004167.txt,000004167.pkl
515,515,000004205.pickle,000004205.csv,000004205.png,000004205.txt,000004205.pkl
516,516,000004206.pickle,000004206.csv,000004206.png,000004206.txt,000004206.pkl
517,517,000004207.pickle,000004207.csv,000004207.png,000004207.txt,000004207.pkl
518,518,000004208.pickle,000004208.csv,000004208.png,000004208.txt,000004208.pkl
519,519,000004209.pickle,000004209.csv,000004209.png,000004209.txt,000004209.pkl
520,520,000004289.pickle,000004289.csv,000004289.png,000004289.txt,000004289.pkl
521,521,000004291.pickle,000004291.csv,000004291.png,000004291.txt,000004291.pkl
522,522,000004293.pickle,000004293.csv,000004293.png,000004293.txt,000004293.pkl
523,523,000004295.pickle,000004295.csv,000004295.png,000004295.txt,000004295.pkl
524,524,000004296.pickle,000004296.csv,000004296.png,000004296.txt,000004296.pkl
525,525,000004297.pickle,000004297.csv,000004297.png,000004297.txt,000004297.pkl
526,526,000004298.pickle,000004298.csv,000004298.png,000004298.txt,000004298.pkl
527,527,000004299.pickle,000004299.csv,000004299.png,000004299.txt,000004299.pkl
528,528,000004331.pickle,000004331.csv,000004331.png,000004331.txt,000004331.pkl
529,529,000004376.pickle,000004376.csv,000004376.png,000004376.txt,000004376.pkl
530,530,000004379.pickle,000004379.csv,000004379.png,000004379.txt,000004379.pkl
531,531,000004380.pickle,000004380.csv,000004380.png,000004380.txt,000004380.pkl
532,532,000004416.pickle,000004416.csv,000004416.png,000004416.txt,000004416.pkl
533,533,000004417.pickle,000004417.csv,000004417.png,000004417.txt,000004417.pkl
534,534,000004418.pickle,000004418.csv,000004418.png,000004418.txt,000004418.pkl
535,535,000004419.pickle,000004419.csv,000004419.png,000004419.txt,000004419.pkl
536,536,000004420.pickle,000004420.csv,000004420.png,000004420.txt,000004420.pkl
537,537,000004457.pickle,000004457.csv,000004457.png,000004457.txt,000004457.pkl
538,538,000004458.pickle,000004458.csv,000004458.png,000004458.txt,000004458.pkl
539,539,000004459.pickle,000004459.csv,000004459.png,000004459.txt,000004459.pkl
540,540,000004460.pickle,000004460.csv,000004460.png,000004460.txt,000004460.pkl
541,541,000004461.pickle,000004461.csv,000004461.png,000004461.txt,000004461.pkl
542,542,000004462.pickle,000004462.csv,000004462.png,000004462.txt,000004462.pkl
543,543,000004463.pickle,000004463.csv,000004463.png,000004463.txt,000004463.pkl
544,544,000005339.pickle,000005339.csv,000005339.png,000005339.txt,000005339.pkl
545,545,000005340.pickle,000005340.csv,000005340.png,000005340.txt,000005340.pkl
546,546,000005341.pickle,000005341.csv,000005341.png,000005341.txt,000005341.pkl
547,547,000005381.pickle,000005381.csv,000005381.png,000005381.txt,000005381.pkl
548,548,000005382.pickle,000005382.csv,000005382.png,000005382.txt,000005382.pkl
549,549,000005383.pickle,000005383.csv,000005383.png,000005383.txt,000005383.pkl
550,550,000005384.pickle,000005384.csv,000005384.png,000005384.txt,000005384.pkl
551,551,000005385.pickle,000005385.csv,000005385.png,000005385.txt,000005385.pkl
552,552,000005386.pickle,000005386.csv,000005386.png,000005386.txt,000005386.pkl
553,553,000005507.pickle,000005507.csv,000005507.png,000005507.txt,000005507.pkl
554,554,000005508.pickle,000005508.csv,000005508.png,000005508.txt,000005508.pkl
555,555,000005509.pickle,000005509.csv,000005509.png,000005509.txt,000005509.pkl
556,556,000005510.pickle,000005510.csv,000005510.png,000005510.txt,000005510.pkl
557,557,000005549.pickle,000005549.csv,000005549.png,000005549.txt,000005549.pkl
